2d,3d,label
2d/feat2d_F03DIS_12.pt,3d/feat3d_F57DIS_12.pt,-1
2d/feat2d_F03DIS_12.pt,3d/feat3d_M28DIS_12.pt,-1
2d/feat2d_F03DIS_13.pt,3d/feat3d_F03DIS_13.pt,1
2d/feat2d_F03DIS_13.pt,3d/feat3d_F58DIS_13.pt,-1
2d/feat2d_F03DIS_13.pt,3d/feat3d_M29DIS_13.pt,-1
2d/feat2d_F03DIS_14.pt,3d/feat3d_F03DIS_14.pt,1
2d/feat2d_F03DIS_14.pt,3d/feat3d_F01DIS_14.pt,-1
2d/feat2d_F03DIS_14.pt,3d/feat3d_M30DIS_14.pt,-1
2d/feat2d_F03DIS_15.pt,3d/feat3d_F03DIS_15.pt,1
2d/feat2d_F03DIS_15.pt,3d/feat3d_F03DIS_20.pt,1
2d/feat2d_F03DIS_15.pt,3d/feat3d_F03FEA_15.pt,1
2d/feat2d_F03DIS_15.pt,3d/feat3d_F03HAP_15.pt,1
2d/feat2d_F03DIS_15.pt,3d/feat3d_F03SAD_15.pt,1
2d/feat2d_F03DIS_15.pt,3d/feat3d_F03SUR_15.pt,1
2d/feat2d_F03DIS_15.pt,3d/feat3d_F02DIS_15.pt,-1
2d/feat2d_F03DIS_15.pt,3d/feat3d_M31DIS_15.pt,-1
2d/feat2d_F03DIS_16.pt,3d/feat3d_F03DIS_16.pt,1
2d/feat2d_F03DIS_16.pt,3d/feat3d_F04DIS_16.pt,-1
2d/feat2d_F03DIS_16.pt,3d/feat3d_M32DIS_16.pt,-1
2d/feat2d_F03DIS_17.pt,3d/feat3d_F03DIS_17.pt,1
2d/feat2d_F03DIS_17.pt,3d/feat3d_F05DIS_17.pt,-1
2d/feat2d_F03DIS_17.pt,3d/feat3d_M33DIS_17.pt,-1
2d/feat2d_F03DIS_18.pt,3d/feat3d_F03DIS_18.pt,1
2d/feat2d_F03DIS_18.pt,3d/feat3d_F06DIS_18.pt,-1
2d/feat2d_F03DIS_18.pt,3d/feat3d_M34DIS_18.pt,-1
2d/feat2d_F03DIS_19.pt,3d/feat3d_F03DIS_19.pt,1
2d/feat2d_F03DIS_19.pt,3d/feat3d_F07DIS_19.pt,-1
2d/feat2d_F03DIS_19.pt,3d/feat3d_M35DIS_19.pt,-1
2d/feat2d_F03DIS_20.pt,3d/feat3d_F03DIS_20.pt,1
2d/feat2d_F03DIS_20.pt,3d/feat3d_F03FEA_20.pt,1
2d/feat2d_F03DIS_20.pt,3d/feat3d_F03HAP_20.pt,1
2d/feat2d_F03DIS_20.pt,3d/feat3d_F03SAD_20.pt,1
2d/feat2d_F03DIS_20.pt,3d/feat3d_F03SUR_20.pt,1
2d/feat2d_F03DIS_20.pt,3d/feat3d_F08DIS_20.pt,-1
2d/feat2d_F03DIS_20.pt,3d/feat3d_M36DIS_20.pt,-1
2d/feat2d_F03FEA_0.pt,3d/feat3d_F03FEA_0.pt,1
2d/feat2d_F03FEA_0.pt,3d/feat3d_F03FEA_5.pt,1
2d/feat2d_F03FEA_0.pt,3d/feat3d_F03FEA_10.pt,1
2d/feat2d_F03FEA_0.pt,3d/feat3d_F03FEA_15.pt,1
2d/feat2d_F03FEA_0.pt,3d/feat3d_F03FEA_20.pt,1
2d/feat2d_F03FEA_0.pt,3d/feat3d_F03HAP_0.pt,1
2d/feat2d_F03FEA_0.pt,3d/feat3d_F03SAD_0.pt,1
2d/feat2d_F03FEA_0.pt,3d/feat3d_F03SUR_0.pt,1
2d/feat2d_F03FEA_0.pt,3d/feat3d_F09FEA_0.pt,-1
2d/feat2d_F03FEA_0.pt,3d/feat3d_M37FEA_0.pt,-1
2d/feat2d_F03FEA_1.pt,3d/feat3d_F03FEA_1.pt,1
2d/feat2d_F03FEA_1.pt,3d/feat3d_F10FEA_1.pt,-1
2d/feat2d_F03FEA_1.pt,3d/feat3d_M38FEA_1.pt,-1
2d/feat2d_F03FEA_2.pt,3d/feat3d_F03FEA_2.pt,1
2d/feat2d_F03FEA_2.pt,3d/feat3d_F11FEA_2.pt,-1
2d/feat2d_F03FEA_2.pt,3d/feat3d_M39FEA_2.pt,-1
2d/feat2d_F03FEA_3.pt,3d/feat3d_F03FEA_3.pt,1
2d/feat2d_F03FEA_3.pt,3d/feat3d_F12FEA_3.pt,-1
2d/feat2d_F03FEA_3.pt,3d/feat3d_M40FEA_3.pt,-1
2d/feat2d_F03FEA_4.pt,3d/feat3d_F03FEA_4.pt,1
2d/feat2d_F03FEA_4.pt,3d/feat3d_F13FEA_4.pt,-1
2d/feat2d_F03FEA_4.pt,3d/feat3d_M41FEA_4.pt,-1
2d/feat2d_F03FEA_5.pt,3d/feat3d_F03FEA_5.pt,1
2d/feat2d_F03FEA_5.pt,3d/feat3d_F03FEA_10.pt,1
2d/feat2d_F03FEA_5.pt,3d/feat3d_F03FEA_15.pt,1
2d/feat2d_F03FEA_5.pt,3d/feat3d_F03FEA_20.pt,1
2d/feat2d_F03FEA_5.pt,3d/feat3d_F03HAP_5.pt,1
2d/feat2d_F03FEA_5.pt,3d/feat3d_F03SAD_5.pt,1
2d/feat2d_F03FEA_5.pt,3d/feat3d_F03SUR_5.pt,1
2d/feat2d_F03FEA_5.pt,3d/feat3d_F14FEA_5.pt,-1
2d/feat2d_F03FEA_5.pt,3d/feat3d_M42FEA_5.pt,-1
2d/feat2d_F03FEA_6.pt,3d/feat3d_F03FEA_6.pt,1
2d/feat2d_F03FEA_6.pt,3d/feat3d_F15FEA_6.pt,-1
2d/feat2d_F03FEA_6.pt,3d/feat3d_M43FEA_6.pt,-1
2d/feat2d_F03FEA_7.pt,3d/feat3d_F03FEA_7.pt,1
2d/feat2d_F03FEA_7.pt,3d/feat3d_F16FEA_7.pt,-1
2d/feat2d_F03FEA_7.pt,3d/feat3d_M01FEA_7.pt,-1
2d/feat2d_F03FEA_8.pt,3d/feat3d_F03FEA_8.pt,1
2d/feat2d_F03FEA_8.pt,3d/feat3d_F17FEA_8.pt,-1
2d/feat2d_F03FEA_8.pt,3d/feat3d_M02FEA_8.pt,-1
2d/feat2d_F03FEA_9.pt,3d/feat3d_F03FEA_9.pt,1
2d/feat2d_F03FEA_9.pt,3d/feat3d_F18FEA_9.pt,-1
2d/feat2d_F03FEA_9.pt,3d/feat3d_M03FEA_9.pt,-1
2d/feat2d_F03FEA_10.pt,3d/feat3d_F03FEA_10.pt,1
2d/feat2d_F03FEA_10.pt,3d/feat3d_F03FEA_15.pt,1
2d/feat2d_F03FEA_10.pt,3d/feat3d_F03FEA_20.pt,1
2d/feat2d_F03FEA_10.pt,3d/feat3d_F03HAP_10.pt,1
2d/feat2d_F03FEA_10.pt,3d/feat3d_F03SAD_10.pt,1
2d/feat2d_F03FEA_10.pt,3d/feat3d_F03SUR_10.pt,1
2d/feat2d_F03FEA_10.pt,3d/feat3d_F19FEA_10.pt,-1
2d/feat2d_F03FEA_10.pt,3d/feat3d_M04FEA_10.pt,-1
2d/feat2d_F03FEA_11.pt,3d/feat3d_F03FEA_11.pt,1
2d/feat2d_F03FEA_11.pt,3d/feat3d_F20FEA_11.pt,-1
2d/feat2d_F03FEA_11.pt,3d/feat3d_M05FEA_11.pt,-1
2d/feat2d_F03FEA_12.pt,3d/feat3d_F03FEA_12.pt,1
2d/feat2d_F03FEA_12.pt,3d/feat3d_F21FEA_12.pt,-1
2d/feat2d_F03FEA_12.pt,3d/feat3d_M06FEA_12.pt,-1
2d/feat2d_F03FEA_13.pt,3d/feat3d_F03FEA_13.pt,1
2d/feat2d_F03FEA_13.pt,3d/feat3d_F22FEA_13.pt,-1
2d/feat2d_F03FEA_13.pt,3d/feat3d_M07FEA_13.pt,-1
2d/feat2d_F03FEA_14.pt,3d/feat3d_F03FEA_14.pt,1
2d/feat2d_F03FEA_14.pt,3d/feat3d_F23FEA_14.pt,-1
2d/feat2d_F03FEA_14.pt,3d/feat3d_M08FEA_14.pt,-1
2d/feat2d_F03FEA_15.pt,3d/feat3d_F03FEA_15.pt,1
2d/feat2d_F03FEA_15.pt,3d/feat3d_F03FEA_20.pt,1
2d/feat2d_F03FEA_15.pt,3d/feat3d_F03HAP_15.pt,1
2d/feat2d_F03FEA_15.pt,3d/feat3d_F03SAD_15.pt,1
2d/feat2d_F03FEA_15.pt,3d/feat3d_F03SUR_15.pt,1
2d/feat2d_F03FEA_15.pt,3d/feat3d_F24FEA_15.pt,-1
2d/feat2d_F03FEA_15.pt,3d/feat3d_M09FEA_15.pt,-1
2d/feat2d_F03FEA_16.pt,3d/feat3d_F03FEA_16.pt,1
2d/feat2d_F03FEA_16.pt,3d/feat3d_F25FEA_16.pt,-1
2d/feat2d_F03FEA_16.pt,3d/feat3d_M10FEA_16.pt,-1
2d/feat2d_F03FEA_17.pt,3d/feat3d_F03FEA_17.pt,1
2d/feat2d_F03FEA_17.pt,3d/feat3d_F26FEA_17.pt,-1
2d/feat2d_F03FEA_17.pt,3d/feat3d_M11FEA_17.pt,-1
2d/feat2d_F03FEA_18.pt,3d/feat3d_F03FEA_18.pt,1
2d/feat2d_F03FEA_18.pt,3d/feat3d_F27FEA_18.pt,-1
2d/feat2d_F03FEA_18.pt,3d/feat3d_M12FEA_18.pt,-1
2d/feat2d_F03FEA_19.pt,3d/feat3d_F03FEA_19.pt,1
2d/feat2d_F03FEA_19.pt,3d/feat3d_F28FEA_19.pt,-1
2d/feat2d_F03FEA_19.pt,3d/feat3d_M13FEA_19.pt,-1
2d/feat2d_F03FEA_20.pt,3d/feat3d_F03FEA_20.pt,1
2d/feat2d_F03FEA_20.pt,3d/feat3d_F03HAP_20.pt,1
2d/feat2d_F03FEA_20.pt,3d/feat3d_F03SAD_20.pt,1
2d/feat2d_F03FEA_20.pt,3d/feat3d_F03SUR_20.pt,1
2d/feat2d_F03FEA_20.pt,3d/feat3d_F29FEA_20.pt,-1
2d/feat2d_F03FEA_20.pt,3d/feat3d_M14FEA_20.pt,-1
2d/feat2d_F03HAP_0.pt,3d/feat3d_F03HAP_0.pt,1
2d/feat2d_F03HAP_0.pt,3d/feat3d_F03HAP_5.pt,1
2d/feat2d_F03HAP_0.pt,3d/feat3d_F03HAP_10.pt,1
2d/feat2d_F03HAP_0.pt,3d/feat3d_F03HAP_15.pt,1
2d/feat2d_F03HAP_0.pt,3d/feat3d_F03HAP_20.pt,1
2d/feat2d_F03HAP_0.pt,3d/feat3d_F03SAD_0.pt,1
2d/feat2d_F03HAP_0.pt,3d/feat3d_F03SUR_0.pt,1
2d/feat2d_F03HAP_0.pt,3d/feat3d_F30HAP_0.pt,-1
2d/feat2d_F03HAP_0.pt,3d/feat3d_M15HAP_0.pt,-1
2d/feat2d_F03HAP_1.pt,3d/feat3d_F03HAP_1.pt,1
2d/feat2d_F03HAP_1.pt,3d/feat3d_F31HAP_1.pt,-1
2d/feat2d_F03HAP_1.pt,3d/feat3d_M16HAP_1.pt,-1
2d/feat2d_F03HAP_2.pt,3d/feat3d_F03HAP_2.pt,1
2d/feat2d_F03HAP_2.pt,3d/feat3d_F32HAP_2.pt,-1
2d/feat2d_F03HAP_2.pt,3d/feat3d_M17HAP_2.pt,-1
2d/feat2d_F03HAP_3.pt,3d/feat3d_F03HAP_3.pt,1
2d/feat2d_F03HAP_3.pt,3d/feat3d_F33HAP_3.pt,-1
2d/feat2d_F03HAP_3.pt,3d/feat3d_M18HAP_3.pt,-1
2d/feat2d_F03HAP_4.pt,3d/feat3d_F03HAP_4.pt,1
2d/feat2d_F03HAP_4.pt,3d/feat3d_F34HAP_4.pt,-1
2d/feat2d_F03HAP_4.pt,3d/feat3d_M19HAP_4.pt,-1
2d/feat2d_F03HAP_5.pt,3d/feat3d_F03HAP_5.pt,1
2d/feat2d_F03HAP_5.pt,3d/feat3d_F03HAP_10.pt,1
2d/feat2d_F03HAP_5.pt,3d/feat3d_F03HAP_15.pt,1
2d/feat2d_F03HAP_5.pt,3d/feat3d_F03HAP_20.pt,1
2d/feat2d_F03HAP_5.pt,3d/feat3d_F03SAD_5.pt,1
2d/feat2d_F03HAP_5.pt,3d/feat3d_F03SUR_5.pt,1
2d/feat2d_F03HAP_5.pt,3d/feat3d_F35HAP_5.pt,-1
2d/feat2d_F03HAP_5.pt,3d/feat3d_M20HAP_5.pt,-1
2d/feat2d_F03HAP_6.pt,3d/feat3d_F03HAP_6.pt,1
2d/feat2d_F03HAP_6.pt,3d/feat3d_F36HAP_6.pt,-1
2d/feat2d_F03HAP_6.pt,3d/feat3d_M21HAP_6.pt,-1
2d/feat2d_F03HAP_7.pt,3d/feat3d_F03HAP_7.pt,1
2d/feat2d_F03HAP_7.pt,3d/feat3d_F37HAP_7.pt,-1
2d/feat2d_F03HAP_7.pt,3d/feat3d_M22HAP_7.pt,-1
2d/feat2d_F03HAP_8.pt,3d/feat3d_F03HAP_8.pt,1
2d/feat2d_F03HAP_8.pt,3d/feat3d_F38HAP_8.pt,-1
2d/feat2d_F03HAP_8.pt,3d/feat3d_M23HAP_8.pt,-1
2d/feat2d_F03HAP_9.pt,3d/feat3d_F03HAP_9.pt,1
2d/feat2d_F03HAP_9.pt,3d/feat3d_F39HAP_9.pt,-1
2d/feat2d_F03HAP_9.pt,3d/feat3d_M24HAP_9.pt,-1
2d/feat2d_F03HAP_10.pt,3d/feat3d_F03HAP_10.pt,1
2d/feat2d_F03HAP_10.pt,3d/feat3d_F03HAP_15.pt,1
2d/feat2d_F03HAP_10.pt,3d/feat3d_F03HAP_20.pt,1
2d/feat2d_F03HAP_10.pt,3d/feat3d_F03SAD_10.pt,1
2d/feat2d_F03HAP_10.pt,3d/feat3d_F03SUR_10.pt,1
2d/feat2d_F03HAP_10.pt,3d/feat3d_F40HAP_10.pt,-1
2d/feat2d_F03HAP_10.pt,3d/feat3d_M25HAP_10.pt,-1
2d/feat2d_F03HAP_11.pt,3d/feat3d_F03HAP_11.pt,1
2d/feat2d_F03HAP_11.pt,3d/feat3d_F41HAP_11.pt,-1
2d/feat2d_F03HAP_11.pt,3d/feat3d_M26HAP_11.pt,-1
2d/feat2d_F03HAP_12.pt,3d/feat3d_F03HAP_12.pt,1
2d/feat2d_F03HAP_12.pt,3d/feat3d_F42HAP_12.pt,-1
2d/feat2d_F03HAP_12.pt,3d/feat3d_M27HAP_12.pt,-1
2d/feat2d_F03HAP_13.pt,3d/feat3d_F03HAP_13.pt,1
2d/feat2d_F03HAP_13.pt,3d/feat3d_F43HAP_13.pt,-1
2d/feat2d_F03HAP_13.pt,3d/feat3d_M28HAP_13.pt,-1
2d/feat2d_F03HAP_14.pt,3d/feat3d_F03HAP_14.pt,1
2d/feat2d_F03HAP_14.pt,3d/feat3d_F44HAP_14.pt,-1
2d/feat2d_F03HAP_14.pt,3d/feat3d_M29HAP_14.pt,-1
2d/feat2d_F03HAP_15.pt,3d/feat3d_F03HAP_15.pt,1
2d/feat2d_F03HAP_15.pt,3d/feat3d_F03HAP_20.pt,1
2d/feat2d_F03HAP_15.pt,3d/feat3d_F03SAD_15.pt,1
2d/feat2d_F03HAP_15.pt,3d/feat3d_F03SUR_15.pt,1
2d/feat2d_F03HAP_15.pt,3d/feat3d_F45HAP_15.pt,-1
2d/feat2d_F03HAP_15.pt,3d/feat3d_M30HAP_15.pt,-1
2d/feat2d_F03HAP_16.pt,3d/feat3d_F03HAP_16.pt,1
2d/feat2d_F03HAP_16.pt,3d/feat3d_F46HAP_16.pt,-1
2d/feat2d_F03HAP_16.pt,3d/feat3d_M31HAP_16.pt,-1
2d/feat2d_F03HAP_17.pt,3d/feat3d_F03HAP_17.pt,1
2d/feat2d_F03HAP_17.pt,3d/feat3d_F47HAP_17.pt,-1
2d/feat2d_F03HAP_17.pt,3d/feat3d_M32HAP_17.pt,-1
2d/feat2d_F03HAP_18.pt,3d/feat3d_F03HAP_18.pt,1
2d/feat2d_F03HAP_18.pt,3d/feat3d_F48HAP_18.pt,-1
2d/feat2d_F03HAP_18.pt,3d/feat3d_M33HAP_18.pt,-1
2d/feat2d_F03HAP_19.pt,3d/feat3d_F03HAP_19.pt,1
2d/feat2d_F03HAP_19.pt,3d/feat3d_F49HAP_19.pt,-1
2d/feat2d_F03HAP_19.pt,3d/feat3d_M34HAP_19.pt,-1
2d/feat2d_F03HAP_20.pt,3d/feat3d_F03HAP_20.pt,1
2d/feat2d_F03HAP_20.pt,3d/feat3d_F03SAD_20.pt,1
2d/feat2d_F03HAP_20.pt,3d/feat3d_F03SUR_20.pt,1
2d/feat2d_F03HAP_20.pt,3d/feat3d_F50HAP_20.pt,-1
2d/feat2d_F03HAP_20.pt,3d/feat3d_M35HAP_20.pt,-1
2d/feat2d_F03SAD_0.pt,3d/feat3d_F03SAD_0.pt,1
2d/feat2d_F03SAD_0.pt,3d/feat3d_F03SAD_5.pt,1
2d/feat2d_F03SAD_0.pt,3d/feat3d_F03SAD_10.pt,1
2d/feat2d_F03SAD_0.pt,3d/feat3d_F03SAD_15.pt,1
2d/feat2d_F03SAD_0.pt,3d/feat3d_F03SAD_20.pt,1
2d/feat2d_F03SAD_0.pt,3d/feat3d_F03SUR_0.pt,1
2d/feat2d_F03SAD_0.pt,3d/feat3d_F51SAD_0.pt,-1
2d/feat2d_F03SAD_0.pt,3d/feat3d_M36SAD_0.pt,-1
2d/feat2d_F03SAD_1.pt,3d/feat3d_F03SAD_1.pt,1
2d/feat2d_F03SAD_1.pt,3d/feat3d_F52SAD_1.pt,-1
2d/feat2d_F03SAD_1.pt,3d/feat3d_M37SAD_1.pt,-1
2d/feat2d_F03SAD_2.pt,3d/feat3d_F03SAD_2.pt,1
2d/feat2d_F03SAD_2.pt,3d/feat3d_F53SAD_2.pt,-1
2d/feat2d_F03SAD_2.pt,3d/feat3d_M38SAD_2.pt,-1
2d/feat2d_F03SAD_3.pt,3d/feat3d_F03SAD_3.pt,1
2d/feat2d_F03SAD_3.pt,3d/feat3d_F54SAD_3.pt,-1
2d/feat2d_F03SAD_3.pt,3d/feat3d_M39SAD_3.pt,-1
2d/feat2d_F03SAD_4.pt,3d/feat3d_F03SAD_4.pt,1
2d/feat2d_F03SAD_4.pt,3d/feat3d_F55SAD_4.pt,-1
2d/feat2d_F03SAD_4.pt,3d/feat3d_M40SAD_4.pt,-1
2d/feat2d_F03SAD_5.pt,3d/feat3d_F03SAD_5.pt,1
2d/feat2d_F03SAD_5.pt,3d/feat3d_F03SAD_10.pt,1
2d/feat2d_F03SAD_5.pt,3d/feat3d_F03SAD_15.pt,1
2d/feat2d_F03SAD_5.pt,3d/feat3d_F03SAD_20.pt,1
2d/feat2d_F03SAD_5.pt,3d/feat3d_F03SUR_5.pt,1
2d/feat2d_F03SAD_5.pt,3d/feat3d_F56SAD_5.pt,-1
2d/feat2d_F03SAD_5.pt,3d/feat3d_M41SAD_5.pt,-1
2d/feat2d_F03SAD_6.pt,3d/feat3d_F03SAD_6.pt,1
2d/feat2d_F03SAD_6.pt,3d/feat3d_F57SAD_6.pt,-1
2d/feat2d_F03SAD_6.pt,3d/feat3d_M42SAD_6.pt,-1
2d/feat2d_F03SAD_7.pt,3d/feat3d_F03SAD_7.pt,1
2d/feat2d_F03SAD_7.pt,3d/feat3d_F58SAD_7.pt,-1
2d/feat2d_F03SAD_7.pt,3d/feat3d_M43SAD_7.pt,-1
2d/feat2d_F03SAD_8.pt,3d/feat3d_F03SAD_8.pt,1
2d/feat2d_F03SAD_8.pt,3d/feat3d_F01SAD_8.pt,-1
2d/feat2d_F03SAD_8.pt,3d/feat3d_M01SAD_8.pt,-1
2d/feat2d_F03SAD_9.pt,3d/feat3d_F03SAD_9.pt,1
2d/feat2d_F03SAD_9.pt,3d/feat3d_F02SAD_9.pt,-1
2d/feat2d_F03SAD_9.pt,3d/feat3d_M02SAD_9.pt,-1
2d/feat2d_F03SAD_10.pt,3d/feat3d_F03SAD_10.pt,1
2d/feat2d_F03SAD_10.pt,3d/feat3d_F03SAD_15.pt,1
2d/feat2d_F03SAD_10.pt,3d/feat3d_F03SAD_20.pt,1
2d/feat2d_F03SAD_10.pt,3d/feat3d_F03SUR_10.pt,1
2d/feat2d_F03SAD_10.pt,3d/feat3d_F04SAD_10.pt,-1
2d/feat2d_F03SAD_10.pt,3d/feat3d_M03SAD_10.pt,-1
2d/feat2d_F03SAD_11.pt,3d/feat3d_F03SAD_11.pt,1
2d/feat2d_F03SAD_11.pt,3d/feat3d_F05SAD_11.pt,-1
2d/feat2d_F03SAD_11.pt,3d/feat3d_M04SAD_11.pt,-1
2d/feat2d_F03SAD_12.pt,3d/feat3d_F03SAD_12.pt,1
2d/feat2d_F03SAD_12.pt,3d/feat3d_F06SAD_12.pt,-1
2d/feat2d_F03SAD_12.pt,3d/feat3d_M05SAD_12.pt,-1
2d/feat2d_F03SAD_13.pt,3d/feat3d_F03SAD_13.pt,1
2d/feat2d_F03SAD_13.pt,3d/feat3d_F07SAD_13.pt,-1
2d/feat2d_F03SAD_13.pt,3d/feat3d_M06SAD_13.pt,-1
2d/feat2d_F03SAD_14.pt,3d/feat3d_F03SAD_14.pt,1
2d/feat2d_F03SAD_14.pt,3d/feat3d_F08SAD_14.pt,-1
2d/feat2d_F03SAD_14.pt,3d/feat3d_M07SAD_14.pt,-1
2d/feat2d_F03SAD_15.pt,3d/feat3d_F03SAD_15.pt,1
2d/feat2d_F03SAD_15.pt,3d/feat3d_F03SAD_20.pt,1
2d/feat2d_F03SAD_15.pt,3d/feat3d_F03SUR_15.pt,1
2d/feat2d_F03SAD_15.pt,3d/feat3d_F09SAD_15.pt,-1
2d/feat2d_F03SAD_15.pt,3d/feat3d_M08SAD_15.pt,-1
2d/feat2d_F03SAD_16.pt,3d/feat3d_F03SAD_16.pt,1
2d/feat2d_F03SAD_16.pt,3d/feat3d_F10SAD_16.pt,-1
2d/feat2d_F03SAD_16.pt,3d/feat3d_M09SAD_16.pt,-1
2d/feat2d_F03SAD_17.pt,3d/feat3d_F03SAD_17.pt,1
2d/feat2d_F03SAD_17.pt,3d/feat3d_F11SAD_17.pt,-1
2d/feat2d_F03SAD_17.pt,3d/feat3d_M10SAD_17.pt,-1
2d/feat2d_F03SAD_18.pt,3d/feat3d_F03SAD_18.pt,1
2d/feat2d_F03SAD_18.pt,3d/feat3d_F12SAD_18.pt,-1
2d/feat2d_F03SAD_18.pt,3d/feat3d_M11SAD_18.pt,-1
2d/feat2d_F03SAD_19.pt,3d/feat3d_F03SAD_19.pt,1
2d/feat2d_F03SAD_19.pt,3d/feat3d_F13SAD_19.pt,-1
2d/feat2d_F03SAD_19.pt,3d/feat3d_M12SAD_19.pt,-1
2d/feat2d_F03SAD_20.pt,3d/feat3d_F03SAD_20.pt,1
2d/feat2d_F03SAD_20.pt,3d/feat3d_F03SUR_20.pt,1
2d/feat2d_F03SAD_20.pt,3d/feat3d_F14SAD_20.pt,-1
2d/feat2d_F03SAD_20.pt,3d/feat3d_M13SAD_20.pt,-1
2d/feat2d_F03SUR_0.pt,3d/feat3d_F03SUR_0.pt,1
2d/feat2d_F03SUR_0.pt,3d/feat3d_F03SUR_5.pt,1
2d/feat2d_F03SUR_0.pt,3d/feat3d_F03SUR_10.pt,1
2d/feat2d_F03SUR_0.pt,3d/feat3d_F03SUR_15.pt,1
2d/feat2d_F03SUR_0.pt,3d/feat3d_F03SUR_20.pt,1
2d/feat2d_F03SUR_0.pt,3d/feat3d_F15SUR_0.pt,-1
2d/feat2d_F03SUR_0.pt,3d/feat3d_M14SUR_0.pt,-1
2d/feat2d_F03SUR_1.pt,3d/feat3d_F03SUR_1.pt,1
2d/feat2d_F03SUR_1.pt,3d/feat3d_F16SUR_1.pt,-1
2d/feat2d_F03SUR_1.pt,3d/feat3d_M15SUR_1.pt,-1
2d/feat2d_F03SUR_2.pt,3d/feat3d_F03SUR_2.pt,1
2d/feat2d_F03SUR_2.pt,3d/feat3d_F17SUR_2.pt,-1
2d/feat2d_F03SUR_2.pt,3d/feat3d_M16SUR_2.pt,-1
2d/feat2d_F03SUR_3.pt,3d/feat3d_F03SUR_3.pt,1
2d/feat2d_F03SUR_3.pt,3d/feat3d_F18SUR_3.pt,-1
2d/feat2d_F03SUR_3.pt,3d/feat3d_M17SUR_3.pt,-1
2d/feat2d_F03SUR_4.pt,3d/feat3d_F03SUR_4.pt,1
2d/feat2d_F03SUR_4.pt,3d/feat3d_F19SUR_4.pt,-1
2d/feat2d_F03SUR_4.pt,3d/feat3d_M18SUR_4.pt,-1
2d/feat2d_F03SUR_5.pt,3d/feat3d_F03SUR_5.pt,1
2d/feat2d_F03SUR_5.pt,3d/feat3d_F03SUR_10.pt,1
2d/feat2d_F03SUR_5.pt,3d/feat3d_F03SUR_15.pt,1
2d/feat2d_F03SUR_5.pt,3d/feat3d_F03SUR_20.pt,1
2d/feat2d_F03SUR_5.pt,3d/feat3d_F20SUR_5.pt,-1
2d/feat2d_F03SUR_5.pt,3d/feat3d_M19SUR_5.pt,-1
2d/feat2d_F03SUR_6.pt,3d/feat3d_F03SUR_6.pt,1
2d/feat2d_F03SUR_6.pt,3d/feat3d_F21SUR_6.pt,-1
2d/feat2d_F03SUR_6.pt,3d/feat3d_M20SUR_6.pt,-1
2d/feat2d_F03SUR_7.pt,3d/feat3d_F03SUR_7.pt,1
2d/feat2d_F03SUR_7.pt,3d/feat3d_F22SUR_7.pt,-1
2d/feat2d_F03SUR_7.pt,3d/feat3d_M21SUR_7.pt,-1
2d/feat2d_F03SUR_8.pt,3d/feat3d_F03SUR_8.pt,1
2d/feat2d_F03SUR_8.pt,3d/feat3d_F23SUR_8.pt,-1
2d/feat2d_F03SUR_8.pt,3d/feat3d_M22SUR_8.pt,-1
2d/feat2d_F03SUR_9.pt,3d/feat3d_F03SUR_9.pt,1
2d/feat2d_F03SUR_9.pt,3d/feat3d_F24SUR_9.pt,-1
2d/feat2d_F03SUR_9.pt,3d/feat3d_M23SUR_9.pt,-1
2d/feat2d_F03SUR_10.pt,3d/feat3d_F03SUR_10.pt,1
2d/feat2d_F03SUR_10.pt,3d/feat3d_F03SUR_15.pt,1
2d/feat2d_F03SUR_10.pt,3d/feat3d_F03SUR_20.pt,1
2d/feat2d_F03SUR_10.pt,3d/feat3d_F25SUR_10.pt,-1
2d/feat2d_F03SUR_10.pt,3d/feat3d_M24SUR_10.pt,-1
2d/feat2d_F03SUR_11.pt,3d/feat3d_F03SUR_11.pt,1
2d/feat2d_F03SUR_11.pt,3d/feat3d_F26SUR_11.pt,-1
2d/feat2d_F03SUR_11.pt,3d/feat3d_M25SUR_11.pt,-1
2d/feat2d_F03SUR_12.pt,3d/feat3d_F03SUR_12.pt,1
2d/feat2d_F03SUR_12.pt,3d/feat3d_F27SUR_12.pt,-1
2d/feat2d_F03SUR_12.pt,3d/feat3d_M26SUR_12.pt,-1
2d/feat2d_F03SUR_13.pt,3d/feat3d_F03SUR_13.pt,1
2d/feat2d_F03SUR_13.pt,3d/feat3d_F28SUR_13.pt,-1
2d/feat2d_F03SUR_13.pt,3d/feat3d_M27SUR_13.pt,-1
2d/feat2d_F03SUR_14.pt,3d/feat3d_F03SUR_14.pt,1
2d/feat2d_F03SUR_14.pt,3d/feat3d_F29SUR_14.pt,-1
2d/feat2d_F03SUR_14.pt,3d/feat3d_M28SUR_14.pt,-1
2d/feat2d_F03SUR_15.pt,3d/feat3d_F03SUR_15.pt,1
2d/feat2d_F03SUR_15.pt,3d/feat3d_F03SUR_20.pt,1
2d/feat2d_F03SUR_15.pt,3d/feat3d_F30SUR_15.pt,-1
2d/feat2d_F03SUR_15.pt,3d/feat3d_M29SUR_15.pt,-1
2d/feat2d_F03SUR_16.pt,3d/feat3d_F03SUR_16.pt,1
2d/feat2d_F03SUR_16.pt,3d/feat3d_F31SUR_16.pt,-1
2d/feat2d_F03SUR_16.pt,3d/feat3d_M30SUR_16.pt,-1
